building_type,climate_zone,template,measure,status,ep_version,os_version,timestamp,cooling_electricity,cooling_water,district_chilled_water,district_hot_water_heating,district_hot_water_service_hot_water,exterior_equipment_electricity,exterior_equipment_gas,exterior_equipment_other_fuel,exterior_equipment_water,exterior_lighting_electricity,fan_electricity,floor_area,generated_electricity,heat_recovery_electricity,heat_rejection_electricity,heating_electricity,heating_gas,heating_other_fuel,heating_water,humidification_electricity,humidification_water,interior_equipment_electricity,interior_equipment_gas,interior_equipment_other_fuel,interior_equipment_water,interior_lighting_electricity,net_site_electricity,net_water,pump_electricity,refrigeration_electricity,service_water,service_water_heating_electricity,service_water_heating_gas,service_water_heating_other_fuel,total_gas,total_other_fuel,total_site_electricity,total_water
PrimarySchool,BA-HotHumid,90.1-2004,occupancy_sensors_for_lighting,completed normal,8.5.0,1.11.0,2016-07-12T03:25:23Z,1203.102183,0,0,0,0,0,0,0,0,80.59288974,411.4379338,73958.82847,0,215.4198751,0,0,370.8239702,0,0,0,0,1243.071631,348.5218333,0,0,1146.830281,4367.655028,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,819.0751209,0,4367.655028,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,display_power_management,completed normal,8.5.0,1.11.0,2016-07-12T03:21:11Z,1199.017092,0,0,0,0,0,0,0,0,80.59288974,409.513865,73958.82847,0,214.8511848,0,0,404.8790393,0,0,0,0,1170.724751,348.5218333,0,0,1151.540932,4293.886422,26467.98956,1.014164319,65.68372644,26467.98956,0.94781712,99.71983923,0,853.1207118,0,4293.886422,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,low_pressure_drop_air_filters,completed normal,8.5.0,1.11.0,2016-07-12T03:24:42Z,1190.363521,0,0,0,0,0,0,0,0,80.59288974,367.6393046,73958.82847,0,215.3914406,0,0,372.0466542,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4315.799954,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,820.2978049,0,4315.799954,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,static_pressure_reset,completed normal,8.5.0,1.11.0,2016-07-12T03:27:12Z,1191.188122,0,0,0,0,0,0,0,0,80.59288974,375.8379227,73958.82847,0,215.4388314,0,0,369.7529368,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4324.870564,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,818.0040875,0,4324.870564,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,elevator_cab_lighting_controls,completed normal,8.5.0,1.11.0,2016-07-12T03:21:56Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,economizer_damper_leakage.anti_measure,Not Applicable,8.5.0,1.11.0,2016-07-12T03:21:12Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,electrochromic_windows,completed normal,8.5.0,1.11.0,2016-07-12T03:21:38Z,1031.41459,0,0,0,0,0,0,0,0,80.59288974,353.5357859,73958.82847,0,207.4202986,0,0,235.5989016,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4134.57732,26467.98956,0.682428327,65.37094679,26467.98956,0.94781712,99.71983923,0,683.8405741,0,4134.57732,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,vav_terminal_minimum_airflow,completed normal,8.5.0,1.11.0,2016-07-12T03:27:00Z,1512.052652,0,0,0,0,0,0,0,0,80.59288974,814.1275155,73958.82847,0,213.1356358,0,0,746.0742463,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,5082.574526,26467.98956,1.791374357,65.31407776,26467.98956,0.94781712,99.7293174,0,1194.325397,0,5082.574526,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,solar_cogeneration_and_daylighting,completed normal,8.5.0,1.11.0,2016-07-12T03:26:28Z,1161.265536,0,0,0,0,0,0,0,0,80.59288974,386.5292998,73958.82847,0,214.6237087,0,0,398.2822321,0,0,0,0,1243.071631,348.5218333,0,0,909.2220072,4062.543219,26467.98956,0.985729805,65.30459959,26467.98956,0.94781712,99.71983923,0,846.5239047,0,4062.543219,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,hot_water_coil_valve_leakage.anti_measure,completed normal,8.5.0,1.11.0,2016-07-12T03:23:13Z,1317.560579,0,0,0,0,0,0,0,0,80.59288974,489.4811954,73958.82847,0,216.7373409,0,0,1111.969567,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4567.852961,26467.98956,2.606497081,65.31407776,26467.98956,0.94781712,99.7293174,0,1560.220718,0,4567.852961,26467.98956
