building_type,climate_zone,template,measure,status,ep_version,os_version,timestamp,cooling_electricity,cooling_water,district_chilled_water,district_hot_water_heating,district_hot_water_service_hot_water,exterior_equipment_electricity,exterior_equipment_gas,exterior_equipment_other_fuel,exterior_equipment_water,exterior_lighting_electricity,fan_electricity,floor_area,generated_electricity,heat_recovery_electricity,heat_rejection_electricity,heating_electricity,heating_gas,heating_other_fuel,heating_water,humidification_electricity,humidification_water,interior_equipment_electricity,interior_equipment_gas,interior_equipment_other_fuel,interior_equipment_water,interior_lighting_electricity,net_site_electricity,net_water,pump_electricity,refrigeration_electricity,service_water,service_water_heating_electricity,service_water_heating_gas,service_water_heating_other_fuel,total_gas,total_other_fuel,total_site_electricity,total_water
FullServiceRestaurant,BA-HotHumid,DOE Ref Pre-1980,plant_shutdown,completed normal,,,,307.604568226484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67371888581525,230.49016731779247,5502.008499291304,0.0,0.0,0.0,0.0,127.66148793500071,0.0,0.0,0.0,0.0,567.9794093477553,757.1637065622936,0.0,0.0,274.3267091322834,1501.7214454244197,48776.61767572004,0.0,45.64687251428936,48776.61767572004,0.0,186.71049453052035,0.0,1071.5356890278144,0.0,1501.7214454244197,48776.61767572004
FullServiceRestaurant,BA-HotHumid,90.1-2004,occupant_feedback_thermostat_control,completed normal,,,,339.78295946112104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.087131032609996,308.4291691211566,5502.008499291304,0.0,0.0,0.0,0.0,208.58611366735173,0.0,0.0,0.0,0.0,436.65934732834523,445.256048609587,0.0,0.0,176.99536904730886,1362.790411928894,78051.41694783243,0.6729501554224553,44.21566866261625,78051.41694783243,0.9478171203133173,186.27449865517625,0.0,840.116660932115,0.0,1362.790411928894,78051.41694783243
FullServiceRestaurant,BA-HotHumid,90.1-2013,optimal_start_stop,completed normal,,,,77.72100386569203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5433537640272,89.29385090471762,5502.008499291304,0.0,0.0,0.0,0.0,2.729713306502354,0.0,0.0,0.0,0.0,426.4892696273834,445.256048609587,0.0,0.0,84.30833285186957,746.7945872660658,78051.41694783243,0.6729501554224553,35.81800897664026,78051.41694783243,0.9478171203133173,186.14180425833237,0.0,634.1275661744218,0.0,746.7945872660658,78051.41694783243
FullServiceRestaurant,BA-HotHumid,90.1-2013,solar_cogeneration_and_daylighting,completed normal,,,,191.809750637806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5433537640272,234.25300128543637,5502.008499291304,0.0,0.0,0.0,0.0,83.61642635404084,0.0,0.0,0.0,0.0,426.4892696273834,445.256048609587,0.0,0.0,67.06753943337033,986.2700608844286,78051.41694783243,0.6729501554224553,33.486378860669504,78051.41694783243,0.9478171203133173,186.13232608712926,0.0,715.0048010507571,0.0,986.2700608844286,78051.41694783243
FullServiceRestaurant,BA-HotHumid,90.1-2004,membrane_heat_pump_cooling_only,completed normal,,,,127.72783513342262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.087131032609996,309.67080954876707,5502.008499291304,0.0,0.0,0.0,0.0,200.68131888393867,0.0,0.0,0.0,0.0,436.65934732834523,445.256048609587,0.0,0.0,176.99536904730886,1152.1570132816655,292008.1504533087,0.6729501554224553,44.39575391547577,292008.1504533087,0.9478171203133173,186.27449865517625,0.0,832.2118661487019,0.0,1152.1570132816655,292008.1504533087
FullServiceRestaurant,BA-HotHumid,90.1-2010,demand_control_ventilation,completed normal,,,,208.27333401764832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5433537640272,252.96291124042125,5502.008499291304,0.0,0.0,0.0,0.0,82.32739507041474,0.0,0.0,0.0,0.0,436.65934732834523,445.256048609587,0.0,0.0,81.53122868935154,1056.8540018341612,78051.41694783243,0.6729501554224553,44.26305951863191,78051.41694783243,0.9478171203133173,186.12284791592612,0.0,713.706291595928,0.0,1056.8540018341612,78051.41694783243
FullServiceRestaurant,BA-HotHumid,90.1-2013,desktops_to_laptops,completed normal,,,,178.90995963034177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5433537640272,223.45736428506768,5502.008499291304,0.0,0.0,0.0,0.0,82.64965289132125,0.0,0.0,0.0,0.0,318.77933207497796,445.256048609587,0.0,0.0,84.30833285186957,871.9822725170486,78051.41694783243,0.6729501554224553,33.36316263502877,78051.41694783243,0.9478171203133173,186.13232608712926,0.0,714.0380275880376,0.0,871.9822725170486,78051.41694783243
FullServiceRestaurant,BA-HotHumid,90.1-2013,commercial_lighting_to_current_leds,completed normal,,,,188.43552168949063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5433537640272,227.49506521760242,5502.008499291304,0.0,0.0,0.0,0.0,83.22782133471239,0.0,0.0,0.0,0.0,426.4892696273834,445.256048609587,0.0,0.0,52.32898321249825,961.3709051337978,78051.41694783243,0.6729501554224553,33.4579443470601,78051.41694783243,0.9478171203133173,186.13232608712926,0.0,714.6161960314287,0.0,961.3709051337978,78051.41694783243
FullServiceRestaurant,BA-HotHumid,DOE Ref 1980-2004,hot_water_coil_valve_leakage.anti_measure,completed normal,,,,263.2372488246176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74954425544031,122.16414863718344,5502.008499291304,0.0,0.0,0.0,0.0,148.466073725878,0.0,0.0,0.0,0.0,567.9794093477553,757.1637065622936,0.0,0.0,274.3267091322834,1349.7389701821794,48776.61767572004,0.0,46.281909984899286,48776.61767572004,0.0,186.7199727017235,0.0,1092.349752989895,0.0,1349.7389701821794,48776.61767572004
FullServiceRestaurant,BA-HotHumid,DOE Ref 1980-2004,cool_roof,completed normal,,,,261.9956083970072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.74954425544031,121.60493653619861,5502.008499291304,0.0,0.0,0.0,0.0,148.93998228603468,0.0,0.0,0.0,0.0,567.9794093477553,757.1637065622936,0.0,0.0,274.3267091322834,1347.9381176535842,48776.61767572004,0.0,46.281909984899286,48776.61767572004,0.0,186.7199727017235,0.0,1092.8236615500518,0.0,1347.9381176535842,48776.61767572004
