building_type,climate_zone,template,measure,status,ep_version,os_version,timestamp,cooling_electricity,cooling_water,district_chilled_water,district_hot_water_heating,district_hot_water_service_hot_water,exterior_equipment_electricity,exterior_equipment_gas,exterior_equipment_other_fuel,exterior_equipment_water,exterior_lighting_electricity,fan_electricity,floor_area,generated_electricity,heat_recovery_electricity,heat_rejection_electricity,heating_electricity,heating_gas,heating_other_fuel,heating_water,humidification_electricity,humidification_water,interior_equipment_electricity,interior_equipment_gas,interior_equipment_other_fuel,interior_equipment_water,interior_lighting_electricity,net_site_electricity,net_water,pump_electricity,refrigeration_electricity,service_water,service_water_heating_electricity,service_water_heating_gas,service_water_heating_other_fuel,total_gas,total_other_fuel,total_site_electricity,total_water
Warehouse,BA-Marine,90.1-2013,demand_control_ventilation_metal_oxide_sensors,completed normal,,,,0.028434513609399515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,25.970189096584896,52044.92349890498,0.0,0.0,0.0,0.0,104.44944665852756,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,373.155600267353,609.162063225369,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,104.44944665852756,0.0,609.162063225369,1873.0899229077545
Warehouse,BA-Marine,DOE Ref Pre-1980,vav_terminal_minimum_airflow,completed normal,,,,1.2511185988135787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,104.33570860408996,52044.89021726307,0.0,0.0,0.0,0.0,522.266189635044,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,685.2243871305127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.266189635044,0.0,685.2243871305127,0.0
Warehouse,BA-Marine,DOE Ref 1980-2004,low_pressure_drop_air_filters,completed normal,,,,0.881469921891385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,79.32281479902153,52044.89021726307,0.0,0.0,0.0,0.0,521.052983721043,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,659.841844648522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.052983721043,0.0,659.841844648522,0.0
Warehouse,BA-Marine,90.1-2004,commercial_lighting_to_current_leds,completed normal,,,,0.2464324512814625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.752085282773933,52044.92349890498,0.0,0.0,0.0,0.0,146.6557430260796,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,287.5487579606542,563.4772780262671,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,146.6557430260796,0.0,563.4772780262671,1873.0899229077545
Warehouse,BA-Marine,90.1-2004,display_power_management,completed normal,,,,0.36017050571906056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.09809146975774,52044.92349890498,0.0,0.0,0.0,0.0,126.63784544506233,0.0,0.0,0.0,0.0,119.23539373541531,0.0,0.0,0.0,463.2740520667432,742.0365453220929,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,126.63784544506233,0.0,742.0365453220929,1873.0899229077545
Warehouse,BA-Marine,DOE Ref 1980-2004,plant_shutdown,completed normal,,,,0.9478171203133173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,98.90471650469466,52044.89021726307,0.0,0.0,0.0,0.0,507.101115710031,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,679.490093552617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.101115710031,0.0,679.490093552617,0.0
Warehouse,BA-Marine,90.1-2004,elevator_cab_lighting_controls,completed normal,,,,0.3696486769221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.079135127351474,52044.92349890498,0.0,0.0,0.0,0.0,124.95073097090464,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,463.2740520667432,738.6528382025745,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,124.95073097090464,0.0,738.6528382025745,1873.0899229077545
Warehouse,BA-Marine,DOE Ref Pre-1980,membrane_heat_pump_cooling_only,completed normal,,,,0.5402557585785909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,104.33570860408996,52044.89021726307,0.0,0.0,0.0,0.0,522.266189635044,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,684.5135242902777,1348.3139754264341,0.0,0.0,1348.3139754264341,0.0,0.0,0.0,522.266189635044,0.0,684.5135242902777,1348.3139754264341
Warehouse,BA-Marine,90.1-2004,demand_control_ventilation,completed normal,,,,0.3696486769221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.079135127351474,52044.92349890498,0.0,0.0,0.0,0.0,124.95073097090464,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,463.2740520667432,738.6528382025745,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,124.95073097090464,0.0,738.6528382025745,1873.0899229077545
Warehouse,BA-Marine,90.1-2010,occupancy_sensors_for_lighting,completed normal,,,,0.028434513609399515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,31.950915125761927,52044.92349890498,0.0,0.0,0.0,0.0,195.2313704421371,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,400.5380368732047,642.5252258603979,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,195.2313704421371,0.0,642.5252258603979,1873.0899229077545
Warehouse,BA-Marine,90.1-2013,daylighting_controls,completed normal,,,,0.018956342406266345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,25.970189096584896,52044.92349890498,0.0,0.0,0.0,0.0,105.2930038956064,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,371.8570908125238,607.8540755993366,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,105.2930038956064,0.0,607.8540755993366,1873.0899229077545
Warehouse,BA-Marine,90.1-2013,thermoelastic_heat_pump,completed normal,,,,0.018956342406266345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,25.970189096584896,52044.92349890498,0.0,0.0,0.0,0.0,104.44944665852756,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,373.155600267353,609.1525850541658,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,104.44944665852756,0.0,609.1525850541658,1873.0899229077545
Warehouse,BA-Marine,DOE Ref Pre-1980,improved_duct_routing,completed normal,,,,1.203727742797913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,94.03293650628422,52044.89021726307,0.0,0.0,0.0,0.0,529.5549032902535,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,674.8742241766913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.5549032902535,0.0,674.8742241766913,0.0
Warehouse,BA-Marine,DOE Ref 1980-2004,sensor_calibration_faults.anti_measure,completed normal,,,,2.0472849798767654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,98.7435875942414,52044.89021726307,0.0,0.0,0.0,0.0,505.034874387748,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,680.4284325017272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.034874387748,0.0,680.4284325017272,0.0
Warehouse,BA-Marine,90.1-2004,chilled_water_supply_temperature_reset,completed normal,,,,0.3696486769221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.079135127351474,52044.92349890498,0.0,0.0,0.0,0.0,124.95073097090464,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,463.2740520667432,738.6528382025745,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,124.95073097090464,0.0,738.6528382025745,1873.0899229077545
Warehouse,BA-Marine,90.1-2010,pc_network_presence,completed normal,,,,0.03791268481253269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,32.70916882201258,52044.92349890498,0.0,0.0,0.0,0.0,200.84244779439194,0.0,0.0,0.0,0.0,90.89566183804712,0.0,0.0,0.0,401.73228644479957,619.5217043503935,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,200.84244779439194,0.0,619.5217043503935,1873.0899229077545
Warehouse,BA-Marine,DOE Ref 1980-2004,electrochromic_windows,completed normal,,,,0.9193826067039178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,98.53506782777247,52044.89021726307,0.0,0.0,0.0,0.0,507.025290340406,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,679.0920103620855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.025290340406,0.0,679.0920103620855,0.0
Warehouse,BA-Marine,DOE Ref Pre-1980,hot_water_supply_temp_reset,completed normal,,,,1.2511185988135787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,104.33570860408996,52044.89021726307,0.0,0.0,0.0,0.0,522.266189635044,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,685.2243871305127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.266189635044,0.0,685.2243871305127,0.0
Warehouse,BA-Marine,90.1-2004,desktops_to_laptops,completed normal,,,,0.36017050571906056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.09809146975774,52044.92349890498,0.0,0.0,0.0,0.0,125.55733392790515,0.0,0.0,0.0,0.0,111.75711665614324,0.0,0.0,0.0,463.2740520667432,734.558268242821,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,125.55733392790515,0.0,734.558268242821,1873.0899229077545
Warehouse,BA-Marine,DOE Ref Pre-1980,commercial_lighting_to_current_leds,completed normal,,,,0.98572980512585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,105.00865875951243,52044.89021726307,0.0,0.0,0.0,0.0,549.8571460073647,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,191.61070904254024,568.5386214487403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.8571460073647,0.0,568.5386214487403,0.0
Warehouse,BA-Marine,90.1-2004,demand_control_ventilation_metal_oxide_sensors,completed normal,,,,0.3696486769221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.079135127351474,52044.92349890498,0.0,0.0,0.0,0.0,124.95073097090464,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,463.2740520667432,738.6528382025745,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,124.95073097090464,0.0,738.6528382025745,1873.0899229077545
Warehouse,BA-Marine,DOE Ref 1980-2004,advanced_rtu_controls,completed normal,,,,0.8056445522663197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,38.18755177742356,52044.89021726307,0.0,0.0,0.0,0.0,556.6245602464019,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,618.630756257299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.6245602464019,0.0,618.630756257299,0.0
Warehouse,BA-Marine,90.1-2010,economizer_damper_leakage.anti_measure,completed normal,,,,0.028434513609399515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,31.91300244094939,52044.92349890498,0.0,0.0,0.0,0.0,218.2633264657507,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,401.73228644479957,643.6815627471801,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,218.2633264657507,0.0,643.6815627471801,1873.0899229077545
Warehouse,BA-Marine,90.1-2004,hot_water_pump_differential_pressure_reset,completed normal,,,,0.3696486769221937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.079135127351474,52044.92349890498,0.0,0.0,0.0,0.0,124.95073097090464,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,463.2740520667432,738.6528382025745,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,124.95073097090464,0.0,738.6528382025745,1873.0899229077545
Warehouse,BA-Marine,90.1-2013,demand_control_ventilation,completed normal,,,,0.028434513609399515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,25.970189096584896,52044.92349890498,0.0,0.0,0.0,0.0,104.44944665852756,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,373.155600267353,609.162063225369,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,104.44944665852756,0.0,609.162063225369,1873.0899229077545
Warehouse,BA-Marine,90.1-2004,pc_network_presence,completed normal,,,,0.35069233451592735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.29713306502354,52044.92349890498,0.0,0.0,0.0,0.0,129.66138205886182,0.0,0.0,0.0,0.0,90.89566183804712,0.0,0.0,0.0,463.2740520667432,713.8863768487873,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,129.66138205886182,0.0,713.8863768487873,1873.0899229077545
Warehouse,BA-Marine,90.1-2004,advanced_power_strips,completed normal,,,,0.35069233451592735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.93219813305394,27.29713306502354,52044.92349890498,0.0,0.0,0.0,0.0,129.66138205886182,0.0,0.0,0.0,0.0,90.89566183804712,0.0,0.0,0.0,463.2740520667432,713.8863768487873,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,129.66138205886182,0.0,713.8863768487873,1873.0899229077545
Warehouse,BA-Marine,DOE Ref 1980-2004,correct_refrigerant_undercharge.anti_measure,completed normal,,,,1.0615551747509153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.24254263156263,98.90471650469466,52044.89021726307,0.0,0.0,0.0,0.0,507.101115710031,0.0,0.0,0.0,0.0,107.6909812099991,0.0,0.0,0.0,308.70403608604744,679.6038316070546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.101115710031,0.0,679.6038316070546,0.0
Warehouse,BA-Marine,90.1-2010,advanced_power_strips,completed normal,,,,0.03791268481253269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,32.70916882201258,52044.92349890498,0.0,0.0,0.0,0.0,200.84244779439194,0.0,0.0,0.0,0.0,90.89566183804712,0.0,0.0,0.0,401.73228644479957,619.5217043503935,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,200.84244779439194,0.0,619.5217043503935,1873.0899229077545
Warehouse,BA-Marine,90.1-2010,electrochromic_windows,completed normal,,,,0.018956342406266345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01003514931814,30.984141663042337,52044.92349890498,0.0,0.0,0.0,0.0,193.0608692366196,0.0,0.0,0.0,0.0,115.8611647870999,0.0,0.0,0.0,401.73228644479957,642.7432237980698,1873.0899229077545,0.0,0.0,1873.0899229077545,15.136639411403678,0.0,0.0,193.0608692366196,0.0,642.7432237980698,1873.0899229077545
