CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0.0	0.0	0.0	0.0	0.0	0.0	0.2408002336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1061623832	0.0	0.4312207944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09462616822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06790303738	0.0	0.0	0.0	0.0	0.0	0.05928738318	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2206074368	0.0	0.4571104173	0.0	0.0	0.0	0.0	0.0	0.3222821459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2747152422	0.1278584471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2330666899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2365011738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1278584471	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1532536783	0.1274809914	0.0	0.0	0.0	0.0	0.0	0.0	0.2863631875	0.0	0.2661202725	0.0	0.08610644811	0.0	0.0	0.0	0.0	0.0	0.0	0.0398933544	0.0	0.0	0.0	0.0	0.0	0.0	0.04078206774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01849339163	0.01100557817	0.2647871752	0.179707523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1061359867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1606613398	0.0	0.0	0.0	0.0	0.0	0.0	0.07668727072	0.0	0.0	0.0	0.0	0.0	0.1433237851	0.0	0.03919794965	0.0	0.0
6	0.2328682171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252248062	0.0	0.0	0.0	0.0	0.0	0.0	0.1460465116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3688372093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.08515834252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1162754057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1278556798	0.0	0.0	0.0	0.0	0.0	0.0	0.6707105719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.2080876158	0.0	0.0	0.2581086773	0.0	0.0	0.0	0.0	0.0	0.0	0.09604043808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07076663858	0.0	0.1136267902	0.0	0.0	0.08393007582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1352148273	0.0	0.0	0.0	0.0	0.0	0.03422493682
9	0.0	0.02995921394	0.0	0.0	0.6447163515	0.0	0.0	0.0	0.0	0.0	0.0	0.01104931405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1103448276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2039302929	0.0	0.0	0.0
