Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
all,lighting,6,0.2565097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239570122,0,0,0,0,0,0,0,0.149849941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354070237,0,0,0,0,0,0,0,0,0,0
all,lighting,7,0,0.082061584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121370492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104571142,0,0,0,0,0,0,0.691996781,0,0,0,0,0,0,0,0,0
all,lighting,8,0,0,0.30969001,0,0.232853275,0,0,0,0,0,0,0.065219058,0,0,0,0,0,0,0,0,0,0,0,0,0.043253736,0,0,0,0,0,0.090781755,0.130696959,0,0,0,0,0,0,0,0,0,0,0.104231743,0,0,0,0,0,0.023273464,0,0
all,lighting,9,0,0,0,0.747604893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090999517,0,0,0,0,0,0,0,0,0,0.161395591,0,0,0,0,0
all,refrigeration,1,0,0,0,0,0,0.236554757,0,0,0,0,0,0,0,0,0,0,0,0.426889752,0,0.112124067,0,0,0,0,0,0,0,0,0.100411025,0,0,0,0,0,0,0,0,0.070045623,0,0,0,0,0,0,0.053974776,0,0,0,0,0,0
all,refrigeration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2089689,0,0,0.440561347,0,0,0,0.350469753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,refrigeration,3,0,0,0,0,0,0,0,0,0,0,0,0,0.251770881,0.1438518,0,0,0,0,0,0,0.220633842,0,0,0,0,0,0,0,0,0,0,0,0,0.244112346,0,0,0,0,0,0,0,0,0,0,0,0,0.139631131,0,0,0,0
all,refrigeration,4,0,0,0,0,0,0,0,0,0,0,0.146879945,0,0,0,0.13471931,0,0,0,0,0,0,0.251301075,0.296696893,0,0,0,0.038265666,0.090972844,0,0,0,0,0,0,0,0,0,0,0,0.041164267,0,0,0,0,0,0,0,0,0,0,0
all,refrigeration,5,0,0,0,0,0,0,0.009169749,0.01510122,0.313074804,0.158379599,0,0,0,0,0,0,0,0,0.088588483,0,0,0,0,0,0,0.164601973,0,0,0,0,0,0,0,0,0,0,0,0,0.082702437,0,0,0,0,0.133399326,0,0,0,0.03498241,0,0,0
all,refrigeration,6,0.271418873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231994016,0,0,0,0,0,0,0,0.162990798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333596314,0,0,0,0,0,0,0,0,0,0
all,refrigeration,7,0,0.089385228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134971219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116418235,0,0,0,0,0,0,0.659225318,0,0,0,0,0,0,0,0,0
all,refrigeration,8,0,0,0.282849648,0,0.233981541,0,0,0,0,0,0,0.0802515,0,0,0,0,0,0,0,0,0,0,0,0,0.054550468,0,0,0,0,0,0.092293719,0.113358746,0,0,0,0,0,0,0,0,0,0,0.113129539,0,0,0,0,0,0.029584838,0,0
all,refrigeration,9,0,0,0,0.726298816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100396408,0,0,0,0,0,0,0,0,0,0.173304775,0,0,0,0,0
all,ceiling fan,1,0,0,0,0,0,0.260621083,0,0,0,0,0,0,0,0,0,0,0,0.465986985,0,0.0668518,0,0,0,0,0,0,0,0,0.099397342,0,0,0,0,0,0,0,0,0.071339169,0,0,0,0,0,0,0.03580362,0,0,0,0,0,0
all,ceiling fan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216164254,0,0,0.451615735,0,0,0,0.332220011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,3,0,0,0,0,0,0,0,0,0,0,0,0,0.273317279,0.145323749,0,0,0,0,0,0,0.211957881,0,0,0,0,0,0,0,0,0,0,0,0,0.266246267,0,0,0,0,0,0,0,0,0,0,0,0,0.103154823,0,0,0,0
all,ceiling fan,4,0,0,0,0,0,0,0,0,0,0,0.15669009,0,0,0,0.142932071,0,0,0,0,0,0,0.242275647,0.304641322,0,0,0,0.025580862,0.093845154,0,0,0,0,0,0,0,0,0,0,0,0.034034854,0,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,5,0,0,0,0,0,0,0.00845482,0.010630913,0.473396127,0.13556845,0,0,0,0,0,0,0,0,0.066443077,0,0,0,0,0,0,0.122306528,0,0,0,0,0,0,0,0,0,0,0,0,0.067968054,0,0,0,0,0.093917799,0,0,0,0.021314232,0,0,0
all,ceiling fan,6,0.291961193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213310606,0,0,0,0,0,0,0,0.168170764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326557437,0,0,0,0,0,0,0,0,0,0
all,ceiling fan,7,0,0.059382569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141892142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075631987,0,0,0,0,0,0,0.723093302,0,0,0,0,0,0,0,0,0
all,ceiling fan,8,0,0,0.439502029,0,0.175014285,0,0,0,0,0,0,0.043342531,0,0,0,0,0,0,0,0,0,0,0,0,0.019312802,0,0,0,0,0,0.083255027,0.137938104,0,0,0,0,0,0,0,0,0,0,0.089334416,0,0,0,0,0,0.012300806,0,0
all,ceiling fan,9,0,0,0,0.868250207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048819822,0,0,0,0,0,0,0,0,0,0.082929971,0,0,0,0,0
all,misc,1,0,0,0,0,0,0.240970314,0,0,0,0,0,0,0,0,0,0,0,0.442508882,0,0.102283459,0,0,0,0,0,0,0,0,0.095640719,0,0,0,0,0,0,0,0,0.072398644,0,0,0,0,0,0,0.046197983,0,0,0,0,0,0
all,misc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216044907,0,0,0.449254262,0,0,0,0.334700832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,misc,3,0,0,0,0,0,0,0,0,0,0,0,0,0.261026333,0.140768261,0,0,0,0,0,0,0.216804148,0,0,0,0,0,0,0,0,0,0,0,0,0.253373993,0,0,0,0,0,0,0,0,0,0,0,0,0.128027265,0,0,0,0
all,misc,4,0,0,0,0,0,0,0,0,0,0,0.150944438,0,0,0,0.136627019,0,0,0,0,0,0,0.259332971,0.289022811,0,0,0,0.03466815,0.089362307,0,0,0,0,0,0,0,0,0,0,0,0.040042304,0,0,0,0,0,0,0,0,0,0,0
all,misc,5,0,0,0,0,0,0,0.009246975,0.015125071,0.315310419,0.158722426,0,0,0,0,0,0,0,0,0.091176471,0,0,0,0,0,0,0.166627528,0,0,0,0,0,0,0,0,0,0,0,0,0.081008899,0,0,0,0,0.131174839,0,0,0,0.031607372,0,0,0
all,misc,6,0.255964427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240221587,0,0,0,0,0,0,0,0.152227575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351586412,0,0,0,0,0,0,0,0,0,0
all,misc,7,0,0.084457715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127112874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108819613,0,0,0,0,0,0,0.679609798,0,0,0,0,0,0,0,0,0
all,misc,8,0,0,0.296883361,0,0.238561473,0,0,0,0,0,0,0.06885202,0,0,0,0,0,0,0,0,0,0,0,0,0.047173923,0,0,0,0,0,0.093798566,0.119750478,0,0,0,0,0,0,0,0,0,0,0.109495765,0,0,0,0,0,0.025484413,0,0
all,misc,9,0,0,0,0.745385114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092404635,0,0,0,0,0,0,0,0,0,0.16221025,0,0,0,0,0
all,pool heaters,1,0,0,0,0,0,0.223932619,0,0,0,0,0,0,0,0,0,0,0,0.316968324,0,0.171045931,0,0,0,0,0,0,0,0,0.16481988,0,0,0,0,0,0,0,0,0.088510037,0,0,0,0,0,0,0.03472321,0,0,0,0,0,0
all,pool heaters,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243689133,0,0,0.340808253,0,0,0,0.415502614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,pool heaters,3,0,0,0,0,0,0,0,0,0,0,0,0,0.245787973,0.221781925,0,0,0,0,0,0,0.150756527,0,0,0,0,0,0,0,0,0,0,0,0,0.276471165,0,0,0,0,0,0,0,0,0,0,0,0,0.105202409,0,0,0,0
all,pool heaters,4,0,0,0,0,0,0,0,0,0,0,0.175566982,0,0,0,0.170939248,0,0,0,0,0,0,0.168360225,0.354841309,0,0,0,0,0.090983091,0,0,0,0,0,0,0,0,0,0,0,0.039309144,0,0,0,0,0,0,0,0,0,0,0
all,pool heaters,5,0,0,0,0,0,0,0,0.011161803,0.613225163,0.104778715,0,0,0,0,0,0,0,0,0.046899326,0,0,0,0,0,0,0.087825307,0,0,0,0,0,0,0,0,0,0,0,0,0.063676262,0,0,0,0,0.053827869,0,0,0,0.018605555,0,0,0
all,pool heaters,6,0.284858545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230572331,0,0,0,0,0,0,0,0.156022349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328546776,0,0,0,0,0,0,0,0,0,0
all,pool heaters,7,0,0.072822169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107604967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077673163,0,0,0,0,0,0,0.741899701,0,0,0,0,0,0,0,0,0
all,pool heaters,8,0,0,0.748934921,0,0.020943169,0,0,0,0,0,0,0.020238587,0,0,0,0,0,0,0,0,0,0,0,0,0.007361794,0,0,0,0,0,0.080404684,0.112112212,0,0,0,0,0,0,0,0,0,0,0.010004634,0,0,0,0,0,0,0,0
all,pool heaters,9,0,0,0,0.820472399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046206566,0,0,0,0,0,0,0,0,0,0.133321035,0,0,0,0,0
all,pool pumps,1,0,0,0,0,0,0.255662303,0,0,0,0,0,0,0,0,0,0,0,0.396222961,0,0.1126696,0,0,0,0,0,0,0,0,0.123416647,0,0,0,0,0,0,0,0,0.064226037,0,0,0,0,0,0,0.047802452,0,0,0,0,0,0
all,pool pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264902469,0,0,0.366984964,0,0,0,0.368112567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,pool pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.268028335,0.173029436,0,0,0,0,0,0,0.215062962,0,0,0,0,0,0,0,0,0,0,0,0,0.232048464,0,0,0,0,0,0,0,0,0,0,0,0,0.111830804,0,0,0,0
all,pool pumps,4,0,0,0,0,0,0,0,0,0,0,0.168854531,0,0,0,0.187099197,0,0,0,0,0,0,0.176301374,0.380559494,0,0,0,0.010257568,0.057919605,0,0,0,0,0,0,0,0,0,0,0,0.019008231,0,0,0,0,0,0,0,0,0,0,0
all,pool pumps,5,0,0,0,0,0,0,0.001632615,0.011623814,0.530789665,0.14230935,0,0,0,0,0,0,0,0,0.060764848,0,0,0,0,0,0,0.087456599,0,0,0,0,0,0,0,0,0,0,0,0,0.061256686,0,0,0,0,0.077815517,0,0,0,0.026350907,0,0,0
all,pool pumps,6,0.263937429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253981819,0,0,0,0,0,0,0,0.143561108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338519644,0,0,0,0,0,0,0,0,0,0
all,pool pumps,7,0,0.054566396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118714008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095219501,0,0,0,0,0,0,0.731500095,0,0,0,0,0,0,0,0,0
all,pool pumps,8,0,0,0.641369493,0,0.032600197,0,0,0,0,0,0,0.016882691,0,0,0,0,0,0,0,0,0,0,0,0,0.007636405,0,0,0,0,0,0.106720622,0.171217394,0,0,0,0,0,0,0,0,0,0,0.021416647,0,0,0,0,0,0.002156551,0,0
all,pool pumps,9,0,0,0,0.870076173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034910818,0,0,0,0,0,0,0,0,0,0.095013009,0,0,0,0,0
all,portable electric spas,1,0,0,0,0,0,0.181461479,0,0,0,0,0,0,0,0,0,0,0,0.398539021,0,0.188159902,0,0,0,0,0,0,0,0,0.108505183,0,0,0,0,0,0,0,0,0.042702553,0,0,0,0,0,0,0.080631862,0,0,0,0,0,0
all,portable electric spas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161173438,0,0,0.507937207,0,0,0,0.330889355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,3,0,0,0,0,0,0,0,0,0,0,0,0,0.243158456,0.146062926,0,0,0,0,0,0,0.27239158,0,0,0,0,0,0,0,0,0,0,0,0,0.22358544,0,0,0,0,0,0,0,0,0,0,0,0,0.114801597,0,0,0,0
all,portable electric spas,4,0,0,0,0,0,0,0,0,0,0,0.152994577,0,0,0,0.088579643,0,0,0,0,0,0,0.288933883,0.247453934,0,0,0,0.048718855,0.099750618,0,0,0,0,0,0,0,0,0,0,0,0.073568488,0,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,5,0,0,0,0,0,0,0.003881807,0.004760558,0.460088993,0.136879317,0,0,0,0,0,0,0,0,0.102480022,0,0,0,0,0,0,0.14333163,0,0,0,0,0,0,0,0,0,0,0,0,0.027618548,0,0,0,0,0.107629629,0,0,0,0.013329495,0,0,0
all,portable electric spas,6,0.239869298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276257187,0,0,0,0,0,0,0,0.123347282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360526234,0,0,0,0,0,0,0,0,0,0
all,portable electric spas,7,0,0.071739661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089449119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300311,0,0,0,0,0,0,0.708780119,0,0,0,0,0,0,0,0,0
all,portable electric spas,8,0,0,0.29249379,0,0.204874583,0,0,0,0,0,0,0.091954997,0,0,0,0,0,0,0,0,0,0,0,0,0.066421196,0,0,0,0,0,0.102998103,0.094363165,0,0,0,0,0,0,0,0,0,0,0.121648653,0,0,0,0,0,0.025245513,0,0
all,portable electric spas,9,0,0,0,0.703336927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119570073,0,0,0,0,0,0,0,0,0,0.177093,0,0,0,0,0
all,fans and pumps,1,0,0,0,0,0,0.250754889,0,0,0,0,0,0,0,0,0,0,0,0.445122829,0,0.096295979,0,0,0,0,0,0,0,0,0.097032748,0,0,0,0,0,0,0,0,0.065300703,0,0,0,0,0,0,0.045492853,0,0,0,0,0,0
all,fans and pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240387382,0,0,0.405550579,0,0,0,0.354062039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.264970981,0.149144318,0,0,0,0,0,0,0.213328026,0,0,0,0,0,0,0,0,0,0,0,0,0.259914604,0,0,0,0,0,0,0,0,0,0,0,0,0.112642071,0,0,0,0
all,fans and pumps,4,0,0,0,0,0,0,0,0,0,0,0.135496715,0,0,0,0.165111627,0,0,0,0,0,0,0.227229115,0.311314442,0,0,0,0.032969484,0.094594418,0,0,0,0,0,0,0,0,0,0,0,0.033284198,0,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,5,0,0,0,0,0,0,0.006687266,0.01294742,0.356120699,0.160287697,0,0,0,0,0,0,0,0,0.078249484,0,0,0,0,0,0,0.161237797,0,0,0,0,0,0,0,0,0,0,0,0,0.086899174,0,0,0,0,0.113075049,0,0,0,0.024495413,0,0,0
all,fans and pumps,6,0.282547599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214413596,0,0,0,0,0,0,0,0.16180759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341231215,0,0,0,0,0,0,0,0,0,0
all,fans and pumps,7,0,0.073291383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11565447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117714847,0,0,0,0,0,0,0.693339301,0,0,0,0,0,0,0,0,0
all,fans and pumps,8,0,0,0.431885964,0,0.156200979,0,0,0,0,0,0,0.044136837,0,0,0,0,0,0,0,0,0,0,0,0,0.034624734,0,0,0,0,0,0.078127159,0.151629316,0,0,0,0,0,0,0,0,0,0,0.084719267,0,0,0,0,0,0.018675743,0,0
all,fans and pumps,9,0,0,0,0.778265723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089514739,0,0,0,0,0,0,0,0,0,0.132219538,0,0,0,0,0
