Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
room AC,cooling,3,0.0,0.0,0.0766013378406285,0.2149739770233059,0.1677471648067922,0.0,0.0,0.0,0.0,0.0,0.3317620972348339,0.2089154230944394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
room AC,cooling,4,0.0,0.0,0.2146013568048786,0.2857931747424809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3542603401871165,0.1438868477300913,0.0,0.0,0.0,0.0,0.0014582805354327,0.0,
room AC,cooling,5,0.0,0.3205472515627191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818715055170472,0.0875767990448629,0.0,0.1426521658139103,0.2115002112097656,0.1521838246885442,0.0036682421631503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
room AC,cooling,6,0.0,0.0,0.0,0.0,0.0,0.1032696045233871,0.0,0.0,0.0,0.0,0.0198899945782476,0.0,0.0,0.0,0.3835903038452703,0.4932500970530948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
room AC,cooling,7,0.5639935022324867,0.0,0.0,0.0,0.0,0.2579236237669993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669417656802113,0.0,0.0,0.0111411083203025,0.0,0.0,0.0,0.0,0.0,
room AC,cooling,8,0.0,0.0,0.0006333033263368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253506899104114,0.0,0.0014082399844423,0.5650149599484061,0.0,0.0,0.0322271326915859,0.1546285079107707,0.2207371662280465,
room AC,cooling,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008172754092342,0.2470337229165543,0.6143297939721242,0.1304637290189794,0.0,0.0,
ASHP,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692234777021013,0.1958804106324517,0.6123474466330311,0.1225486650324158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,3,0.0,0.0,0.1139037820158604,0.2748602468988725,0.120606168202214,0.0,0.0,0.0,0.0,0.0,0.4200981829380938,0.0705316199449591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,4,0.0,0.0,0.3012642438358479,0.169176780894292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1885767599806525,0.3332628476832892,0.0,0.0,0.0,0.0,0.0077193676059182,0.0,
ASHP,heating,5,0.0,0.0637961497510563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164144116608469,0.1487808037262395,0.0,0.2007094204310576,0.3364398229002586,0.1277306341298251,0.0061287574007157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,6,0.0,0.0,0.0,0.0,0.0,0.0393757022697773,0.0,0.0,0.0,0.0,0.0270507260306327,0.0,0.0,0.0,0.1767808075870146,0.7567927641125753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,7,0.4870989988543849,0.0,0.0,0.0,0.0,0.2266944874280163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835654614052391,0.0,0.0,0.0026410523123595,0.0,0.0,0.0,0.0,0.0,
ASHP,heating,8,0.0,0.0,0.0047880507579433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366904516996758,0.0,0.0031072050586032,0.2736164584385207,0.0,0.0,0.1278183690202118,0.2772863376719504,0.2766931273530946,
ASHP,heating,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010287826234485,0.1637419528578301,0.05649453924636,0.7787347252723613,0.0,0.0,
resistance heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
resistance heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469273969334923,0.2257734365685505,0.5438454198812673,0.0834537466166896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
resistance heat,heating,3,0.0,0.0,0.1176376901230664,0.2662235237450974,0.1076045392126722,0.0,0.0,0.0,0.0,0.0,0.3933753133055954,0.1151589336135684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
resistance heat,heating,4,0.0,0.0,0.2763941996645664,0.192693930066059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364479069965434,0.2891192721578826,0.0,0.0,0.0,0.0,0.0053446911149484,0.0,
resistance heat,heating,5,0.0,0.1122980810834958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131425458725463,0.1412695376670136,0.0,0.2050148386836268,0.2493342660969454,0.1536544055851995,0.0070034121582557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
resistance heat,heating,6,0.0,0.0,0.0,0.0,0.0,0.045742488722775,0.0,0.0,0.0,0.0,0.0388387205106111,0.0,0.0,0.0,0.1590161573352369,0.7564026334313768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
