CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0	0	0	0	0	0	0.270579434	0	0	0	0	0	0	0	0	0	0	0	0	0.103822062	0	0.418305902	0	0	0	0	0	0	0	0.097606806	0	0	0	0	0	0	0	0	0	0.064604672	0	0	0	0	0	0.045081123	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214890055	0	0.376576049	0	0	0	0	0	0.408533896	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242875911	0.178580095	0	0	0	0	0	0	0	0.179903987	0	0	0	0	0	0	0	0	0	0	0	0	0.280503947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11813606	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135979763	0.127872848	0	0	0	0	0	0	0.209091069	0	0.33483074	0	0.096701192	0	0	0	0	0	0	0.048083028	0	0	0	0	0	0	0.047441359	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0.013508982	0.006875579	0.343334987	0.160169274	0	0	0	0	0	0	0	0	0	0.074329021	0	0	0	0	0	0	0	0	0	0	0	0	0.161576563	0	0	0	0	0	0	0.084118359	0	0	0	0	0	0.125978385	0	0.03010885	0	0
6	0.269502077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220927239	0	0	0	0	0	0	0.155619346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353951338	0	0	0	0	0	0	0	0
7	0	0	0	0.081798487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135306808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103953643	0	0	0	0	0	0	0.678941062	0	0	0	0	0	0	0
8	0	0	0.345618122	0	0	0.193163052	0	0	0	0	0	0	0.086572068	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052839111	0	0.128089923	0	0	0.068402436	0	0	0	0	0	0	0	0	0	0	0	0	0.096951368	0	0	0	0	0	0.028363919
9	0	0.013027502	0	0	0.591336038	0	0	0	0	0	0	0.018645789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13030273	0	0	0	0	0	0	0	0	0	0.246687941	0	0	0
