Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
ASHP,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208591190389515,0.0,0.0,0.0,0.1175828176192209,0.0,0.0,0.0,0.0,0.0,0.0,0.1514379322897706,0.4164543137968693,0.0,0.0,0.0,0.0455041863851474,0.1022934109938114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458682198762286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0052758019690046,0.0076075180178058,0.4130905836355928,0.12572424513637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509680154505629,0.0,0.0,0.0,0.0,0.0,0.0,0.1708982994959725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005228696594281,0.0,0.0,0.0,0.0,0.1046210372603514,0.0,0.0,0.0,0.0212916293749116,0.0,0.0,0.0
ASHP,cooling,6,0.3102135408045026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828339678861115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396292004634994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673232908458864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,7,0.0,0.0819293478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.7082201086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,cooling,8,0.0,0.0,0.6630176975004561,0.0,0.0572888159095055,0.0,0.0,0.0,0.0,0.0,0.0,0.0315635832877212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151432220397737,0.0,0.0,0.0,0.0,0.0,0.0667761357416529,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160554643313264,0.0,0.0,0.0,0.0,0.0,0.007297938332421,0.0,0.0
ASHP,cooling,9,0.0,0.0,0.0,0.5577731092436975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1589135654261704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283313325330132,0.0,0.0,0.0,0.0,0.0
room AC,cooling,1,0.0,0.0,0.0,0.0,0.0,0.2209782380519208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4409068644601497,0.0,0.1167168147785319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938352809460499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0768315723182422,0.0,0.0,0.0,0.0,0.0,0.0,0.0507312294451053,0.0,0.0,0.0,0.0,0.0,0.0
room AC,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622668182796029,0.0,0.0,0.5631703494268416,0.0,0.0,0.0,0.2745628322935554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
room AC,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766957309477975,0.1229758804212433,0.0,0.0,0.0,0.0,0.0,0.0,0.2260219680670366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2471973728909523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271090476729702,0.0,0.0,0.0,0.0
room AC,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515748031496063,0.0,0.0,0.0,0.1043307086614173,0.0,0.0,0.0,0.0,0.0,0.0,0.2763476680799515,0.2936099333737129,0.0,0.0,0.0,0.0531496062992126,0.0764688067837674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445184736523319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
