CDIV	TRE	FRCC	MISW	MISC	MISE	MISS	ISNE	NYCW	NYUP	PJME	PJMW	PJMC	PJMD	SRCA	SRSE	SRCE	SPPS	SPPC	SPPN	SRSG	CANO	CASO	NWPP	RMRG	BASN
1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0001440934969	0.1775981787	0.2003604534	0.5167331533	0.1051641211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.1236478516	0.2358862033	0.1684858657	0.0	0.0	0.0	0.0	0.0	0.3212972281	0.1506828513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.3778396178	0.2369080572	1.219193223e-06	2.128946542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2282492541	0.1442340642	0.0	0.0	0.0	0.0	0.01276565857	0.0
5	0.0	0.3264207476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08637601126	0.06237516442	0.0	0.1069800055	0.2373953212	0.172235245	0.008217504992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.0	0.0	0.0	0.01283919916	0.0	0.08585325912	0.0	0.0	0.0	0.0	0.09490887891	0.0	0.0	7.043813066e-05	0.230257018	0.5760712066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.5973435303	0.0	0.0	0.0	0.0	0.2148171185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1774510316	8.165752203e-05	0.0	0.01030666207	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01453537657	2.670200711e-06	0.002569735217	0.3983372027	1.763754852e-05	6.441778397e-05	0.07911777228	0.2082219734	0.2971332143
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01257633263	0.2545650944	0.3296931413	0.3697512418	0.0	0.001768669288
