Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
wall-window_room_AC,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094672256231907,0.0,0.0,0.0,0.1770226726441679,0.0,0.0,0.0,0.0,0.0,0.0,0.1815960942553425,0.4223972238389051,0.0,0.0,0.0,0.0177743585659963,0.0727476985649739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189947265074232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
wall-window_room_AC,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0081555662570125,0.0093842984486481,0.4677351580507886,0.1493115026761769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542288558688954,0.0,0.0,0.0,0.0,0.0,0.0,0.1269278407202977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790648096261705,0.0,0.0,0.0,0.0,0.0878027365852013,0.0,0.0,0.0,0.0173892317668086,0.0,,
wall-window_room_AC,cooling,6,0.283643062316792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1806198709084414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638928201675056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718442466072609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
wall-window_room_AC,cooling,7,0.0,0.0509187835620656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324862530257367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792800630588412,0.0,0.0,0.0,0.0,0.0,0.0,0.7373149003533565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
wall-window_room_AC,cooling,8,0.0,0.0,0.4513729377070284,0.0,0.1302031384568396,0.0,0.0,0.0,0.0,0.0,0.0,0.0315620517422614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093038936865619,0.0,0.0,0.0,0.0,0.0,0.0621621381417681,0.2215496856173575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858409116619593,0.0,0.0,0.0,0.0,0.0,0.0080052429862236,,
wall-window_room_AC,cooling,9,0.0,0.0,0.0,0.8871685311365347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511575884905283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616738803729369,0.0,0.0,0.0,,
chiller,cooling,1,0.0,0.0,0.0,0.0,0.0,0.2538618665929278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466288870268914,0.0,0.0716552611016359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038822103228451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662414726970849,0.0,0.0,0.0,0.0,0.0,0.0,0.0227904093530089,0.0,0.0,0.0,0.0,,
chiller,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276819023878833,0.0,0.0,0.5081900264693963,0.0,0.0,0.0,0.2641280711427205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
chiller,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268325486098495,0.1601082099081081,0.0,0.0,0.0,0.0,0.0,0.0,0.1815417768141935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460497484024644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854677162653844,0.0,0.0,,
chiller,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095264422998073,0.0,0.0,0.0,0.1936953328881647,0.0,0.0,0.0,0.0,0.0,0.0,0.2068959006974052,0.3654546024166697,0.0,0.0,0.0,0.019186106096261,0.0789521402135954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262894753880965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
