CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0.0	0.0	0.0	0.0	0.0	0.0	0.246031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0987654321	0.0	0.4435626102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09964726631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06878306878	0.0	0.0	0.0	0.0	0.0	0.04320987654	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2212543554	0.0	0.4229965157	0.0	0.0	0.0	0.0	0.0	0.3557491289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2541094045	0.1414713015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142279709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2570735651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133117758	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1575262544	0.1283547258	0.0	0.0	0.0	0.0	0.0	0.0	0.2596266044	0.0	0.2893815636	0.0	0.08634772462	0.0	0.0	0.0	0.0	0.0	0.0	0.03733955659	0.0	0.0	0.0	0.0	0.0	0.0	0.0414235706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01743159753	0.008384819064	0.2886142983	0.1690203001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09995586937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1683583407	0.0	0.0	0.0	0.0	0.0	0.0	0.07700794351	0.0	0.0	0.0	0.0	0.0	0.1421006178	0.0	0.02912621359	0.0	0.0
6	0.2424242424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2395382395	0.0	0.0	0.0	0.0	0.0	0.0	0.145021645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.373015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.08064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1184107002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1014948859	0.0	0.0	0.0	0.0	0.0	0.0	0.6994492526	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.2687793427	0.0	0.0	0.265258216	0.0	0.0	0.0	0.0	0.0	0.0	0.07629107981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04753521127	0.0	0.1079812207	0.0	0.0	0.07746478873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1314553991	0.0	0.0	0.0	0.0	0.0	0.02523474178
9	0.0	0.01567944251	0.0	0.0	0.6909407666	0.0	0.0	0.0	0.0	0.0	0.0	0.02404181185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09790940767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1714285714	0.0	0.0	0.0
