End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
drying,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2053236155321576,0.15907418270234233,0,0,0,0,0,0,0.18219403874555154,0,0,0,0,0,0,0,0,0,0,0,0,0.3095711790116557,0,0,0,0,0,0,0,0,0,0,0,0,0.1438369840082928,0,0,0,0
drying,4,0,0,0,0,0,0,0,0,0,0,0.1463989723215338,0,0,0,0.15300339844056512,0,0,0,0,0,0,0.22152523908814878,0.2974273682078504,0,0,0,0.03901396985017972,0.09732429275280212,0,0,0,0,0,0,0,0,0,0,0,0.04530675933892021,0,0,0,0,0,0,0,0,0,0,0
drying,5,0,0,0,0,0,0,0.00749288635549537,0.015166783299154466,0.3209352743426688,0.15566588336160436,0,0,0,0,0,0,0,0,0.08875023854491182,0,0,0,0,0,0,0.16743109770118764,0,0,0,0,0,0,0,0,0,0,0,0,0.0818265374749074,0,0,0,0,0.13169013398885315,0,0,0,0.031041164931217058,0,0,0
drying,6,0.2583442730751394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23319724933991856,0,0,0,0,0,0,0,0.14631970721547355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36213877036946834,0,0,0,0,0,0,0,0,0,0
drying,7,0,0.08761258254441447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12127018720115375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11256812229612172,0,0,0,0,0,0,0.6785491079583101,0,0,0,0,0,0,0,0,0
drying,8,0,0,0.29482219001592763,0,0.2572404279569075,0,0,0,0,0,0,0.07954625384307207,0,0,0,0,0,0,0,0,0,0,0,0,0.05181829091832915,0,0,0,0,0,0.08684963158889042,0.09310067574273827,0,0,0,0,0,0,0,0,0,0,0.10775702711544848,0,0,0,0,0,0.028865502818686564,0,0
drying,9,0,0,0,0.6366894222121031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12684358720874359,0,0,0,0,0,0,0,0,0,0.23646699057915324,0,0,0,0,0
clothes washing,1,0,0,0,0,0,0.23911157606038924,0,0,0,0,0,0,0,0,0,0,0,0.440468664593649,0,0.10365569935466895,0,0,0,0,0,0,0,0,0.09766181144096125,0,0,0,0,0,0,0,0,0.0717720878540202,0,0,0,0,0,0,0.04733016069631147,0,0,0,0,0,0
clothes washing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22504660377374427,0,0,0.4114160874453192,0,0,0,0.3635373087809365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clothes washing,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2504786342855551,0.14333717840953553,0,0,0,0,0,0,0.21868066957563068,0,0,0,0,0,0,0,0,0,0,0,0,0.25911505394261863,0,0,0,0,0,0,0,0,0,0,0,0,0.12838846378665997,0,0,0,0
clothes washing,4,0,0,0,0,0,0,0,0,0,0,0.15361792335956898,0,0,0,0.14075522823961073,0,0,0,0,0,0,0.25671124354871866,0.2869202413398632,0,0,0,0.03446657985882303,0.08687417958680169,0,0,0,0,0,0,0,0,0,0,0,0.040654604066613594,0,0,0,0,0,0,0,0,0,0,0
clothes washing,5,0,0,0,0,0,0,0.0076861757706127585,0.015451351487251831,0.31433905531287903,0.1576474484978016,0,0,0,0,0,0,0,0,0.09184649053407655,0,0,0,0,0,0,0.16740734401950805,0,0,0,0,0,0,0,0,0,0,0,0,0.08032333928274046,0,0,0,0,0.1336790955301946,0,0,0,0.03161969956493518,0,0,0
clothes washing,6,0.25600106708564024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23828435031949927,0,0,0,0,0,0,0,0.1498861062944051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3558284763004554,0,0,0,0,0,0,0,0,0,0
clothes washing,7,0,0.08411667370460107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12235912065262633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1112107679262238,0,0,0,0,0,0,0.6823134377165488,0,0,0,0,0,0,0,0,0
clothes washing,8,0,0,0.293741039242606,0,0.23850369985206674,0,0,0,0,0,0,0.07227505553198962,0,0,0,0,0,0,0,0,0,0,0,0,0.04807238239457284,0,0,0,0,0,0.08861309140998799,0.12132656458815105,0,0,0,0,0,0,0,0,0,0,0.11141123471825022,0,0,0,0,0,0.026056932262375536,0,0
clothes washing,9,0,0,0,0.735958017572352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09426609303683936,0,0,0,0,0,0,0,0,0,0.16977588939080862,0,0,0,0,0
dishwasher,1,0,0,0,0,0,0.24300220572412307,0,0,0,0,0,0,0,0,0,0,0,0.4559579769205939,0,0.09395729099418978,0,0,0,0,0,0,0,0,0.09402067193888529,0,0,0,0,0,0,0,0,0.06853295809124166,0,0,0,0,0,0,0.04452889633096621,0,0,0,0,0,0
dishwasher,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23532045918515726,0,0,0.42918916533761126,0,0,0,0.33549037547723143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dishwasher,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2620907201392783,0.14057213265029514,0,0,0,0,0,0,0.21267301364440927,0,0,0,0,0,0,0,0,0,0,0,0,0.25387934030115167,0,0,0,0,0,0,0,0,0,0,0,0,0.1307847932648656,0,0,0,0
