CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0	0	0	0	0	0	0.189361702	0	0	0	0	0	0	0	0	0	0	0	0	0.189361702	0	0.187234043	0	0	0	0	0	0	0	0.238297872	0	0	0	0	0	0	0	0	0	0.038297872	0	0	0	0	0	0.157446809	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0875	0	0.525	0	0	0	0	0	0.3875	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182189542	0.111111111	0	0	0	0	0	0	0	0.349673203	0	0	0	0	0	0	0	0	0	0	0	0	0.156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200163399	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241970021	0.08993576	0	0	0	0	0	0	0.301927195	0	0.176659529	0	0.069593148	0	0	0	0	0	0	0.068522484	0	0	0	0	0	0	0.051391863	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0.044684129	0	0.104776579	0.13559322	0	0	0	0	0	0	0	0	0	0.110939908	0	0	0	0	0	0	0	0	0	0	0	0	0.298921418	0	0	0	0	0	0	0.072419106	0	0	0	0	0	0.192604006	0	0.040061633	0	0
6	0.2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.229166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283333333	0	0	0	0	0	0	0	0
7	0	0	0	0.132013201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056105611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260726073	0	0	0	0	0	0	0.551155116	0	0	0	0	0	0	0
8	0	0	0.126903553	0	0	0.294416244	0	0	0	0	0	0	0.096446701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175126904	0	0.04822335	0	0	0.111675127	0	0	0	0	0	0	0	0	0	0	0	0	0.063451777	0	0	0	0	0	0.083756345
9	0	0.013477089	0	0	0.657681941	0	0	0	0	0	0	0.013477089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080862534	0	0	0	0	0	0	0	0	0	0.234501348	0	0	0
