CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0.0	0.0	0.0	0.0	0.0	0.0	0.2350936968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09540034072	0.0	0.461669506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09199318569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07155025554	0.0	0.0	0.0	0.0	0.0	0.04429301533	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2113466334	0.0	0.4688279302	0.0	0.0	0.0	0.0	0.0	0.3198254364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2641509434	0.1401617251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2113207547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2555256065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1288409704	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1504112808	0.1327849589	0.0	0.0	0.0	0.0	0.0	0.0	0.2620446533	0.0	0.285546416	0.0	0.09048178613	0.0	0.0	0.0	0.0	0.0	0.0	0.03760282021	0.0	0.0	0.0	0.0	0.0	0.0	0.04112808461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0152979066	0.01288244767	0.3244766506	0.1561996779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09178743961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1614331723	0.0	0.0	0.0	0.0	0.0	0.0	0.07930756844	0.0	0.0	0.0	0.0	0.0	0.1304347826	0.0	0.02818035427	0.0	0.0
6	0.2574525745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2357723577	0.0	0.0	0.0	0.0	0.0	0.0	0.1463414634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3604336043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.0779753762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1183310534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1019151847	0.0	0.0	0.0	0.0	0.0	0.0	0.7017783858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.2903575298	0.0	0.0	0.2448537378	0.0	0.0	0.0	0.0	0.0	0.0	0.07150595883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465872156	0.0	0.1235102925	0.0	0.0	0.08559046587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1126760563	0.0	0.0	0.0	0.0	0.0	0.02491874323
9	0.0	0.01405405405	0.0	0.0	0.7124324324	0.0	0.0	0.0	0.0	0.0	0.0	0.02540540541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08918918919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1589189189	0.0	0.0	0.0
