CDIV	TRE	FRCC	MISW	MISC	MISE	MISS	ISNE	NYCW	NYUP	PJME	PJMW	PJMC	PJMD	SRCA	SRSE	SRCE	SPPS	SPPC	SPPN	SRSG	CANO	CASO	NWPP	RMRG	BASN
1	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0	0.2885471148	0.1835105024	0.472691646	0.05525073691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.1189935445	0.160282354	0.2211560481	0.0	0	0.0	0.0	0.0	0.277606916	0.2219611374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.4488403724	0.1270026553	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2346240392	0.1865594358	0.0	0.0	0.0	0.0	0.002973497354	0.0
5	0.0	0.03718131313	0.0	0.0	0.0	0.0	0	0.0	0.0	0.1548663422	0.1281291608	0.0	0.1857878741	0.2095048901	0.2810533955	0.003477024104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.0	0.0	0.0	0.0	0.0	0.0620676461	0	0.0	0.0	0.0	0.02735943651	0.0	0.0	0.0	0.1830612297	0.7275116877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.5561535296	0.0	0.0	0.0	0.0	0.1744685947	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2509513284	0.0	0.0	0.01842654739	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0003366545719	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01105675661	0.0	0.001746726336	0.1699233799	0.0	0.0	0.06995116975	0.3609862805	0.3859990322
9	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003302277153	0.2889528749	0.4243937463	0.2506063184	0.0	0.0
