CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0.0	0.0	0.0	0.0	0.0	0.0	0.2739179954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1019362187	0.0	0.4174259681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09624145786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06492027335	0.0	0.0	0.0	0.0	0.0	0.04555808656	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2241203986	0.0	0.3766524303	0.0	0.0	0.0	0.0	0.0	0.399227171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2427977428	0.1789426789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1853281853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2751707752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1177606178	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1359423275	0.1282183316	0.0	0.0	0.0	0.0	0.0	0.0	0.2103501545	0.0	0.3313594233	0.0	0.09809474768	0.0	0.0	0.0	0.0	0.0	0.0	0.04763130793	0.0	0.0	0.0	0.0	0.0	0.0	0.04840370752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01361739512	0.006589062157	0.3669375503	0.1534519365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07299216634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1579910682	0.0	0.0	0.0	0.0	0.0	0.0	0.08207042975	0.0	0.0	0.0	0.0	0.0	0.1184566952	0.0	0.02789369646	0.0	0.0
6	0.2677296525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2232270347	0.0	0.0	0.0	0.0	0.0	0.0	0.1542122799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3548310328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.07822533567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1274956217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1018096906	0.0	0.0	0.0	0.0	0.0	0.0	0.692469352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.3566158387	0.0	0.0	0.1827348746	0.0	0.0	0.0	0.0	0.0	0.0	0.08509591736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04992621741	0.0	0.133546483	0.0	0.0	0.06542056075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1008362027	0.0	0.0	0.0	0.0	0.0	0.02582390556
9	0.0	0.01162790698	0.0	0.0	0.6197183099	0.0	0.0	0.0	0.0	0.0	0.0	0.02341958729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1202096299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225024566	0.0	0.0	0.0
