CDIV	AL	AK	AZ	AR	CA	CO	CT	DE	DC	FL	GA	HI	ID	IL	IN	IA	KS	KY	LA	ME	MD	MA	MI	MN	MS	MO	MT	NE	NV	NH	NJ	NM	NY	NC	ND	OH	OK	OR	PA	RI	SC	SD	TN	TX	UT	VT	VA	WA	WV	WI	WY
1	0.0	0.0	0.0	0.0	0.0	0.0	0.1780821918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2077625571	0.0	0.2762557078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198630137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04109589041	0.0	0.0	0.0	0.0	0.0	0.09817351598	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2032163743	0.0	0.451754386	0.0	0.0	0.0	0.0	0.0	0.3450292398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2485746864	0.1459521095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2063854048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2656784493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1334093501	0.0
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309352518	0.08633093525	0.0	0.0	0.0	0.0	0.0	0.0	0.273381295	0.0	0.2050359712	0.0	0.06115107914	0.0	0.0	0.0	0.0	0.0	0.0	0.03956834532	0.0	0.0	0.0	0.0	0.0	0.0	0.02517985612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01493550577	0.002715546504	0.2654446707	0.1228784793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08553971487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2797012899	0.0	0.0	0.0	0.0	0.0	0.0	0.0706042091	0.0	0.0	0.0	0.0	0.0	0.1371350984	0.0	0.0210454854	0.0	0.0
6	0.3541666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2113095238	0.0	0.0	0.0	0.0	0.0	0.0	0.1458333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2886904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0	0.0	0.0	0.07692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09914529915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1367521368	0.0	0.0	0.0	0.0	0.0	0.0	0.6871794872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.2528735632	0.0	0.0	0.2375478927	0.0	0.0	0.0	0.0	0.0	0.0	0.06896551724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06513409962	0.0	0.1245210728	0.0	0.0	0.0785440613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1130268199	0.0	0.0	0.0	0.0	0.0	0.05938697318
9	0.0	0.0183299389	0.0	0.0	0.7036659878	0.0	0.0	0.0	0.0	0.0	0.0	0.04989816701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0916496945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1364562118	0.0	0.0	0.0
