CDIV	TRE	FRCC	MISW	MISC	MISE	MISS	ISNE	NYCW	NYUP	PJME	PJMW	PJMC	PJMD	SRCA	SRSE	SRCE	SPPS	SPPC	SPPN	SRSG	CANO	CASO	NWPP	RMRG	BASN
1	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0	0.2692134199	0.1712146384	0.4854307128	0.07414122883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.1400730686	0.1666049456	0.1852507071	0.0	0	0.0	0.0	0.0	0.3322223157	0.1758489629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.5210969168	0.1180173353	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1733495712	0.1853136117	0.0	0.0	0.0	0.0	0.002222564946	0.0
5	0.0	0.2519555837	0.0	0.0	0.0	0.0	0	0.0	0.0	0.07899535666	0.06430037578	0.0	0.1368194666	0.33000945	0.1357400511	0.002179716126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.0	0.0	0.0	0.0	0.0	0.07155020314	0	0.0	0.0	0.0	0.02014631899	0.0	0.0	0.0	0.3407700828	0.5675333951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.5938174454	0.0	0.0	0.0	0.0	0.171661724	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2148463977	0.0	0.0	0.0196744329	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.0003913869345	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01004682369	0.0	0.002030704239	0.3168879998	0.0	0.0	0.07579622301	0.2704775315	0.3243693308
9	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003233560803	0.2829401188	0.4155626313	0.2300355831	0.0	0.0
