CDIV	TRE	FRCC	MISW	MISC	MISE	MISS	ISNE	NYCW	NYUP	PJME	PJMW	PJMC	PJMD	SRCA	SRSE	SRCE	SPPS	SPPC	SPPN	SRSG	CANO	CASO	NWPP	RMRG	BASN
1	0	0	0.0	0.0	0	0.0	1	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0
2	0	0	0.0	0.0	0	0.0	0	1	1	0.7792428255	0.1217992812	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0
3	0	0	0.4315478155	0.6938798738	1	0.0	0	0	0	0.0	0.6532696176	1	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0
4	0	0	0.5679811094	0.3061201262	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	1	0.9919298193	0.0	0	0	0.0	0.01230548734	0
5	0	1	0.0	0.0	0	0.0	0	0	0	0.2207571745	0.2060605141	0	1	1	0.7003538251	0.01211158997	0.0	0	0.0	0.0	0	0	0.0	0.0	0
6	0	0	0.0	0.0	0	0.1606981003	0	0	0	0.0	0.01887058711	0	0	0	0.2996461749	0.98788841	0.0	0	0.0	0.0	0	0	0.0	0.0	0
7	1	0	0.0	0.0	0	0.8393018997	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.9648930557	0	0.0	0.08556220199	0	0	0.0	0.0	0
8	0	0	0.0004710750768	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.03510694432	0	0.00807018073	0.8968951811	0	0	0.1074750322	0.9876945127	1
9	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0.0	0.01754261695	1	1	0.8925249678	0.0	0
