CDIV	TRE	FRCC	MISW	MISC	MISE	MISS	ISNE	NYCW	NYUP	PJME	PJMW	PJMC	PJMD	SRCA	SRSE	SRCE	SPPS	SPPC	SPPN	SRSG	CANO	CASO	NWPP	RMRG	BASN
1	0.0	0.0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0.0	0.0	0.0	0.0	0.0	0.0	0	0.2788619573	0.1773509256	0.4771919967	0.06659512038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.0	0.0	0.1322663395	0.1714688693	0.1910956931	0.0	0	0.0	0.0	0.0	0.3168602775	0.1883088206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0.0	0.0	0.377116803	0.1638756612	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2559469535	0.1994665869	0.0	0.0	0.0	0.0	0.003593995454	0.0
5	0.0	0.3145685634	0.0	0.0	0.0	0.0	0	0.0	0.0	0.08287219969	0.06906629556	0.0	0.1274934617	0.2260547804	0.1776732007	0.002271498633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0.0	0.0	0.0	0.0	0.0	0.07321022125	0	0.0	0.0	0.0	0.02190393172	0.0	0.0	0.0	0.2632560981	0.641629749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.6246424586	0.0	0.0	0.0	0.0	0.1785109916	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1761508188	0.0	0.0	0.02069573104	0.0	0.0	0.0	0.0	0.0
8	0.0	0.0	0.000264690477	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01051669277	0.0	0.001373341893	0.3559763781	0.0	0.0	0.05690580838	0.244122351	0.3308407374
9	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003367015713	0.2946175699	0.4327136537	0.2285286534	0.0	0.0
